,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+
179,429.65523120115597,-8.197337505501022,2990.640231353812,2.484176536103034,2431.597097280839,0.004921903664268525,1.0799497736929864,0.2038530159342804,0.20946180189339786,0.5866851821723219,0.1373881444161983,0.0664648715180821,2.4342961625169033,2.5443416310328497,16.08160282622441,0.9941170951676546,0.0032786186117700774,0.002604286220575395,29.951338382929297,53.742412330484804,41.39428666036897,1.6319186779796016,0.0,56.25267265548226,0.6739568889208413,0.7279717888692419,971.9154744919083,1501.9130324254481,695.1614619137181,-21.349500648224865,0.006749708519754428,0.002522228419228807,0.0011082075497217353,0.0005361224778208698,0.031073432011089537,0.11976454347847135,0.2060053637702135,0.0,0.0,-5.5526513907857185,-21.49594841397918,0.0,845.3530846582233,4275.333302557583,3.670148635034751,0.2038530159342804,0.20946180189339786,0.5866851821723219,0.1373881444161983,0.0664648715180821,0.9941170951676546,0.0032786186117700774,0.002604286220575395,2.8779813704667565,1.049515826552852,-0.6650000160628955,-0.6650000160628955,-1.7145158426157474,3342.281919668532
180,429.1324809192034,-8.197756269154043,2988.9297524499657,2.484111974443959,2426.3485648471346,0.004919138166777733,1.0795719790977067,0.20392252360237195,0.2096778866163472,0.5863995897812809,0.13739019976790984,0.06653232383446213,2.430808235916004,2.540923461347279,16.08956068224517,0.994093233979659,0.0032880184920069835,0.0026187475283340725,29.94777063220998,53.79971991803809,41.431636519581936,1.634625835658818,0.0,56.29691426462406,0.6737372475627393,0.7280524073857637,971.3944586575617,1498.0928307786398,694.0244637789907,-21.469259138919465,0.006746433191946611,0.002519978296439507,0.0011115723905862328,0.000538287988378078,0.031073967059716368,0.11976051057878241,0.20601368829075384,0.0,0.0,-5.5837253578454344,-21.61570892455796,0.0,845.4481514110643,4275.311864372232,3.6699501022354326,0.20392252360237195,0.2096778866163472,0.5863995897812809,0.13739019976790984,0.06653232383446213,0.994093233979659,0.0032880184920069835,0.0026187475283340725,2.875599906387487,1.0505128181788481,-0.6650925566774322,-0.6650925566774322,-1.7156053748562803,3342.5686846375165
181,428.6097306372507,-8.198175032807066,2987.2170777219626,2.4840472433909264,2421.104640523237,0.004916369002902087,1.0791947326813556,0.20399213887532644,0.20989448222516807,0.5861133788995055,0.1373922650999975,0.06659987377532894,2.4273252305345943,2.5375100371987602,16.097535047505424,0.9940693113356943,0.003297419938353993,0.002633268725951684,29.944206204337792,53.85718762480315,41.46908095670565,1.6373403051499111,0.0,56.34127217021738,0.6735174495325397,0.7281330480924951,970.8739877105957,1494.2803272265023,692.888578799947,-21.589013562291143,0.00674315199050186,0.0025177269218988776,0.00111493935813691,0.0005404585219191194,0.031074500786658694,0.11975646987576975,0.20602201689867705,0.0,0.0,-5.614799858632093,-21.73546539443373,0.0,845.5432423669221,4275.290365843062,3.66975258404865,0.20399213887532644,0.20989448222516807,0.5861133788995055,0.1373922650999975,0.06659987377532894,0.9940693113356943,0.003297419938353993,0.002633268725951684,2.873215517671098,1.0515120349660974,-0.6651834401301557,-0.6651834401301557,-1.716695475096253,3342.8554695700714
182,428.0869803552981,-8.198593796460088,2985.5021966487966,2.4839823421042304,2415.8653238961906,0.004913596155360198,1.0788180349644465,0.20406186156075878,0.2101115904866056,0.5858265479526357,0.13739434018391955,0.06666752137683923,2.4238471399228847,2.534101352000828,16.105525942897938,0.9940453269344094,0.003306822983214072,0.002647850082376541,29.940645118169645,53.914816110986926,41.506620320871555,1.6400621137340805,0.0,56.3857467985234,0.6732974948531028,0.7282137110290648,970.3540614378085,1490.4755047023903,691.7538039364377,-21.708763910417783,0.0067398648889751365,0.002515474288106262,0.001118308468067399,0.0005426340968702396,0.03107503318339181,0.11975242133289056,0.2060303496008225,0.0,0.0,-5.645874891815485,-21.855217815766622,0.0,845.6383575886839,4275.2688066594255,3.669556081686065,0.20406186156075878,0.2101115904866056,0.5858265479526357,0.13739434018391955,0.06666752137683923,0.9940453269344094,0.003306822983214072,0.002647850082376541,2.870828206074204,1.0525134849990327,-0.6652726585762445,-0.6652726585762445,-1.7177861435752773,3343.1422743647668
183,427.56423007334547,-8.199012560113111,2983.78509867335,2.483917269739103,2410.6306145651806,0.0049108196068108085,1.0784418859510208,0.2041316914621831,0.21032921317543593,0.585539095362381,0.13739642476777902,0.06673526669440408,2.420373957639632,2.530697399176646,16.11353338942358,0.994021280472664,0.0033162276590699797,0.0026624918682659126,29.93708739251968,53.972606040990016,41.54425496273186,1.642791288030894,0.0,56.430338577908714,0.6730773834460325,0.7282943962354178,969.8346791588255,1486.678345939442,690.6201363603489,-21.82851017533923,0.006736571860826717,0.002513220387539219,0.00112167973594239,0.0005448147318996223,0.03107556424133944,0.11974836491338309,0.20603868640406933,0.0,0.0,-5.676950456056824,-21.974966180680006,0.0,845.733497139576,4275.247186508723,3.669360594592472,0.2041316914621831,0.21032921317543593,0.585539095362381,0.13739642476777902,0.06673526669440408,0.994021280472664,0.0033162276590699797,0.0026624918682659126,2.8684379733896264,1.0535171764114568,-0.6653602042293394,-0.6653602042293394,-1.7188773806407962,3343.429098919779
184,427.0414797913928,-8.199431323766134,2982.065773194355,2.483852025445542,2405.4005121321206,0.0049080393398396645,1.078066286047597,0.2042016283814113,0.2105473520744845,0.5852510195441044,0.13739851862028118,0.06680310976113009,2.4169056772521187,2.5272981721590044,16.12155740786816,0.9939971716454686,0.0033256339986190648,0.0026771943559123247,29.933533046450535,54.030558082202774,41.581985234848446,1.6455278553940067,0.0,56.4750479388568,0.6728571153391877,0.728375103751815,969.3158405526451,1482.888833948066,689.4875730239762,-21.948252349059022,0.006733272879403658,0.002510965212646697,0.00112505317756495,0.0005470004455847584,0.031076093951871914,0.11974430058025956,0.20604702731533642,0.0,0.0,-5.708026550008696,-22.094710481260265,0.0,845.8286610831647,4275.225505076311,3.6691661235701916,0.2042016283814113,0.2105473520744845,0.5852510195441044,0.13739851862028118,0.06680310976113009,0.9939971716454686,0.0033256339986190648,0.0026771943559123247,2.866044821400555,1.0545231173610703,-0.6654460691859141,-0.6654460691859141,-1.7199691865469844,3343.7159431328196
185,426.5187295094402,-8.199850087419156,2980.3442095717555,2.483786608368371,2400.175016208688,0.004905255336968264,1.0776912354331836,0.20427167211672126,0.21076600897468967,0.5849623189085891,0.13740062149128093,0.06687105062544033,2.4134422923361445,2.523903664390295,16.129598019120973,0.9939730001460046,0.003335042034658119,0.002691957819337324,29.929982099071715,54.0886729062422,41.61981149144464,1.6482718429541652,0.0,56.519875313982574,0.6726366904793825,0.7284558336188409,968.7975450910369,1479.1069515881832,688.3561110503144,-22.067990423542412,0.0067299679179521005,0.002508708755853639,0.0011284288086484584,0.0005491912567158571,0.031076622306306912,0.11974022829630872,0.20605537234158336,0.0,0.0,-5.739103172315002,-22.214450709556573,0.0,845.9238494833712,4275.203762045533,3.6689726686366058,0.20427167211672126,0.21076600897468967,0.5849623189085891,0.13740062149128093,0.06687105062544033,0.9939730001460046,0.003335042034658119,0.002691957819337324,2.8636487519147558,1.0555313160505362,-0.6655302455647805,-0.6655302455647805,-1.7210615616153166,3344.002806901187
186,425.99597922748757,-8.20026885107218,2978.620397124001,2.483721017647155,2394.9541264129366,0.0049024675806494345,1.077316734314379,0.20434182246372068,0.21098518567513838,0.5846729918611409,0.13740273313858947,0.06693908932513122,2.409983796476022,2.5205138693225124,16.13765524392829,0.9939487656655944,0.0033444518001597163,0.0027067825342458342,29.926434569623908,54.146951188054565,41.65773408852065,1.6510232780075342,0.0,56.56482113804481,0.6724161088608489,0.7285365858773979,968.2797922679503,1475.3326818594953,687.2257474645778,-22.18772439071733,0.006726656949610921,0.002506451009558777,0.001131806645039239,0.0005513871840863764,0.031077149295908452,0.11973614802409197,0.20606372148980986,0.0,0.0,-5.770180321610911,-22.334186857580665,0.0,846.0190624044511,4275.181957097681,3.668780229891476,0.20434182246372068,0.21098518567513838,0.5846729918611409,0.13740273313858947,0.06693908932513122,0.9939487656655944,0.0033444518001597163,0.0027067825342458342,2.8612497667477985,1.0565417807143356,-0.6656127254214237,-0.6656127254214237,-1.7221545061357593,3344.289690121712
187,425.47322894553497,-8.2006876147252,2976.894325128137,2.483655252416165,2389.737842369954,0.004899676053267481,1.0769427829253302,0.20441207921515375,0.21120488398311307,0.5843830368017331,0.1374048533172377,0.06700722589791605,2.406530183264556,2.5171287804172247,16.14572910300603,0.9939244678936917,0.0033538633282452156,0.0027216687780630866,29.922890477482625,54.20539360636721,41.69575338386533,1.6537821880166002,0.0,56.60988584795966,0.6721953704732505,0.7286173605687208,967.7625815994436,1471.566007785202,686.0964793035694,-22.307454242473696,0.006723339947412001,0.002504191966134653,0.0011351867026287937,0.0005535882465791726,0.031077674911886757,0.1197320597259422,0.2060720747670573,0.0,0.0,-5.801257996522798,-22.453918917306606,0.0,846.1142999110026,4275.160089911998,3.6685888075168234,0.20441207921515375,0.21120488398311307,0.5843830368017331,0.1374048533172377,0.06700722589791605,0.9939244678936917,0.0033538633282452156,0.0027216687780630866,2.8588478677262574,1.0575545196221854,-0.6656935007676927,-0.6656935007676927,-1.7232480203898781,3344.5765926908116
188,424.9504786635823,-8.201106378378224,2975.1659828195016,2.4835893118043386,2384.5261637118383,0.004896880737137675,1.076569381527693,0.20448244216088984,0.2114251057141381,0.584092452124972,0.13740698177946797,0.06707546038142186,2.40308144630306,2.5137483911455707,16.153819617039932,0.9939001065178652,0.0033632766521859044,0.0027366168299489037,29.919349842152645,54.26400084371355,41.73386973706664,1.6565486006112382,0.0,56.65506988281396,0.6719744753016698,0.7286981577343653,967.2459126236088,1467.8069124121184,684.9683036156293,-22.42717997066314,0.006720016884279333,0.002501931617927533,0.0011385689973540713,0.0005557944631671531,0.031078199145397563,0.11972796336396177,0.20608043218040764,0.0,0.0,-5.832336195668196,-22.573646880670566,0.0,846.2095620679951,4275.138160165645,3.6683984017769267,0.20448244216088984,0.2114251057141381,0.584092452124972,0.13740698177946797,0.06707546038142186,0.9939001065178652,0.0033632766521859044,0.0027366168299489037,2.856443056687475,1.05856954108098,-0.665772563581394,-0.665772563581394,-1.724342104662374,3344.8635145044323
