,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
0,269.110133356894,-8.191405405830317,1301.4917568900528,4.0,1400.0,0.001878220469059373,1.013111827883308,0.0,0.556247279777748,0.443752720222252,0.0,0.0,1.6417642895534839,1.7473596353918721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10367140488345294,1516.5451249059029,0.0,0.0,0.16323767498073846,0.0,0.0,0.0,0.0,0.02759173981646062,0.12969348929105012,0.1754248633074156,11.3,0.0,0.0,0.0,-8.691405405830317,1166.5642780090277,6718.480124263486,12.309234323061695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1301.4917568900528,0.0005443055747462221
1,268.6625371409392,-8.191751367842437,1301.642151013117,3.9950299636686473,1298.366165558639,0.002075713668865434,1.0129310034889747,0.03273658348732063,0.55580253351899,0.41146088299368927,0.0069324159886022885,0.02580416749871834,1.6397894812093288,1.745432296304778,3.5652866285985665,0.999834405316725,0.0001655946832750355,0.0,27.39384717363027,27.393847173630267,17.42957444379006,8.743610019986999,0.0,92.52772380066908,0.2117635761009489,0.10367077995883467,1512.5421916102098,32.508335601090025,113.68026053457407,0.15889842806710444,0.0004207700336894215,0.0036379438474687968,3.899068430714915e-06,1.4513297390195697e-05,0.027588210738441733,0.12967097277137107,0.17543147638637113,0.0,0.0,0.0,0.0,-8.691751367842437,1166.699893990292,6716.004129370516,12.28163484199293,0.03273658348732063,0.55580253351899,0.41146088299368927,0.0069324159886022885,0.02580416749871834,0.999834405316725,0.0001655946832750355,0.0,12.568840091485242,1.0000355905144547,1.3080314100491346,1.3080314100491346,0.30799581953467997,1301.642151013117,0.000544484217182938
2,268.2149409249845,-8.192097329854558,1301.5509980449506,3.993992035363313,1278.71327951936,0.002075658862508092,1.0127506361268597,0.0361722801088946,0.5567608588507806,0.4070668610403248,0.0076681140349428665,0.028504166073951735,1.6378170729864074,1.7435071854740882,3.9444506880631343,0.9998005062873545,0.00019949371264551361,0.0,30.303649009776,30.303649009776,17.426430558057675,8.727467054877774,0.0,92.75739763897693,0.2119886833746295,0.10352220265698986,1512.3565351587692,35.85876028044994,125.21509872261456,0.1589359964447158,0.00042012333235505017,0.003638168720675211,5.202321371979514e-06,1.9338240365393493e-05,0.02758831557956487,0.12966553611364698,0.175438091229633,0.0,0.0,0.0,0.0,-8.692097329854558,1166.8115718569338,6715.487014856451,12.285019528857744,0.0361722801088946,0.5567608588507806,0.4070668610403248,0.0076681140349428665,0.028504166073951735,0.9998005062873545,0.00019949371264551361,0.0,11.253558244458825,1.0000210601909316,1.462700509020463,1.462700509020463,0.4626794488295315,1301.5509980449506,0.0005448550951353081
3,267.7673447090297,-8.19244329186668,1301.4552707821451,3.9936686064177107,1272.700010616472,0.0020755343734735663,1.0125707261900587,0.0362093145597081,0.5576175099997233,0.4061731754405687,0.007668876867397884,0.02854043769231021,1.6358470624714527,1.7415843004549159,3.9515284264339408,0.9997903177007172,0.00020968229928273376,0.0,30.36015056167219,30.360150561672192,17.444732953831874,8.745234773604551,0.0,92.90095932388192,0.21179293120150428,0.10337381356665709,1511.8871726800219,35.76299465542482,125.01465869407637,0.15894478891550723,0.0004194859960288009,0.0036384662218054537,5.472768749244493e-06,2.036741731455565e-05,0.027589074913979574,0.12966317426504867,0.1754447078373424,0.0,0.0,0.0,0.0,-8.69244329186668,1166.9188762549684,6715.325874295633,12.286099473508862,0.0362093145597081,0.5576175099997233,0.4061731754405687,0.007668876867397884,0.02854043769231021,0.9997903177007172,0.00020968229928273376,0.0,11.217367143771833,0.9999848566913719,1.5401600762948848,1.5401600762948848,0.540175219603513,1301.4552707821451,0.0005451538836069267
4,267.319748493075,-8.1927892538788,1301.3596381717032,3.9933777841452947,1267.3635317675967,0.002075407053298461,1.0123912737819,0.03624287663644515,0.5584323003420194,0.40532482302153544,0.007670029599515944,0.028572847036929205,1.6338794472549696,1.7396636388058802,3.9580848734894607,0.9997812318187635,0.00021876818123641508,0.0,30.412761485922918,30.412761485922918,17.461949606640292,8.763581419182247,0.0,93.02918154603125,0.21162860984944853,0.10322561251998419,1511.297512059216,35.66920008946704,124.7971219520442,0.15895283954509495,0.0004188500166277796,0.0036387671425505337,5.714949455221495e-06,2.1289667072227608e-05,0.02758986493480109,0.12966095516920242,0.17545132620964096,0.0,0.0,0.0,0.0,-8.6927892538788,1167.0259924126442,6715.180978216483,12.2862003565997,0.03624287663644515,0.5584323003420194,0.40532482302153544,0.007670029599515944,0.028572847036929205,0.9997812318187635,0.00021876818123641508,0.0,11.183572073689882,0.9999412120027245,1.5790574403001703,1.5790574403001703,0.5791162282974459,1301.3596381717032,0.0005454484724690819
5,266.8721522771202,-8.193135215890921,1301.264324165236,3.9930868422983914,1262.067458968895,0.002075280144566539,1.01221227971409,0.03627528671647381,0.5592473746254341,0.404477338658092,0.007671412873956466,0.028603873842517342,1.6319142249312188,1.737745198089084,3.9645235245169856,0.9997721879551033,0.0002278120448967029,0.0,30.46447275779042,30.46447275779042,17.478637098597694,8.781390054898258,0.0,93.15711376812591,0.21147766339976642,0.10307759934906446,1510.7020335523132,35.57662223109005,124.5734350670697,0.158960881305597,0.0004182150193356444,0.0036390682505180803,5.956634336441959e-06,2.2210096091167537e-05,0.02759065637378557,0.1296587412640501,0.17545794634667014,0.0,0.0,0.0,0.0,-8.693135215890921,1167.1331215117007,6715.036021618471,12.286252054397654,0.03627528671647381,0.5592473746254341,0.404477338658092,0.007671412873956466,0.028603873842517342,0.9997721879551033,0.0002278120448967029,0.0,11.150217552226968,0.9998953617202689,1.5986915931550703,1.5986915931550703,0.5987962314348013,1301.264324165236,0.0005457420332366418
6,266.4245560611655,-8.193481177903044,1301.1693404969863,3.9927940057664157,1256.7780490094765,0.002075153820633118,1.0120337438381077,0.036307804866450195,0.5600647161580291,0.40362747897552076,0.0076728360293850705,0.028634968837065126,1.6299513930982308,1.7358289758701275,3.9709913930210696,0.9997631291428389,0.00023687085716107823,0.0,30.516408690205733,30.516408690205733,17.49537524440285,8.799223839764656,0.0,93.2854815699588,0.21132745583512447,0.10292977388594071,1510.1060837492012,35.48437022455707,124.34995117277217,0.15896896132230745,0.00041758098272886353,0.0036393693724870763,6.199194430891248e-06,2.3135348997899175e-05,0.027591447658907437,0.12965652516156587,0.1754645682485714,0.0,0.0,0.0,0.0,-8.693481177903044,1167.240274492313,6714.890120074505,12.286298008968341,0.036307804866450195,0.5600647161580291,0.40362747897552076,0.0076728360293850705,0.028634968837065126,0.9997631291428389,0.00023687085716107823,0.0,11.116824067446943,0.9998491715518839,1.6086953287232868,1.6086953287232868,0.608846157171403,1301.1693404969863,0.0005460347370441703
7,265.97695984521073,-8.193827139915165,1301.0746875065604,3.9924991607259486,1251.4935315296939,0.0020750280910157284,1.0118556668386736,0.036340490883475476,0.5608844395204668,0.4027750695960576,0.007674290275789696,0.028666200607685783,1.6279909493578177,1.7339149697181155,3.9774956486725483,0.9997540521495473,0.0002459478504527756,0.0,30.568624120464825,30.568624120464825,17.51219139619645,8.817108638018473,0.0,93.41432659564434,0.21117739714625874,0.10278213596259489,1509.5099414625183,35.392401810883605,124.12696582510995,0.15897708250526588,0.0004169479042653649,0.0036396704989278043,6.442715186723445e-06,2.4065830111149054e-05,0.02759223870092299,0.1296543064425808,0.17547119191548666,0.0,0.0,0.0,0.0,-8.693827139915165,1167.3474520777704,6714.743216854607,12.286340483537066,0.036340490883475476,0.5608844395204668,0.4027750695960576,0.007674290275789696,0.028666200607685783,0.9997540521495473,0.0002459478504527756,0.0,11.083368986058606,0.9998032148354801,1.613883940100679,1.613883940100679,0.614080725265199,1301.0746875065604,0.000546326594505375
8,265.529363629256,-8.194173101927285,1300.9803649322528,3.992202281143503,1246.2138224267494,0.002074902956583631,1.0116780487413364,0.036373348515320224,0.5617065585335379,0.401920092951142,0.007675775224653722,0.028697573290666502,1.6260328913155648,1.7320031772056401,3.984036879839613,0.9997449565776054,0.0002550434223946227,0.0,30.6211235841872,30.6211235841872,17.529087279736743,8.835045968986961,0.0,93.54365374556487,0.2110274565846126,0.10263468541096366,1508.9136115756444,35.30071382644096,123.90449288847991,0.1589852454619793,0.00041631578239976233,0.0036399716289444205,6.687213636870966e-06,2.500161844735449e-05,0.027593029488815684,0.12965208505557138,0.17547781734755735,0.0,0.0,0.0,0.0,-8.694173101927285,1167.4546544515904,6714.595298967962,12.286379514462743,0.036373348515320224,0.5617065585335379,0.401920092951142,0.007675775224653722,0.028697573290666502,0.9997449565776054,0.0002550434223946227,0.0,11.049851315774676,0.9997576001473782,1.6166648573825881,1.6166648573825881,0.6169072572352099,1300.9803649322528,0.0005466176077666236
9,265.08176741330124,-8.194519063939406,1300.8863724832877,3.991903345386095,1240.9389269244239,0.0020747784177626593,1.011500890401738,0.03640637850347714,0.5625310816766015,0.4010625398199214,0.007677290947741004,0.028729087555736135,1.6240772165808521,1.73009359590879,3.990615323014829,0.9997358421766444,0.0002641578233556165,0.0,30.67390892730834,30.673908927308343,17.54606324501121,8.853036040907316,0.0,93.67346599343719,0.2108776336269688,0.10248742206292738,1508.317085631393,35.20930524292064,123.68253111340735,0.15899345068249046,0.0004156846156411621,0.0036402727620937505,6.9327033700421025e-06,2.594277636104063e-05,0.027593820015631706,0.12964986096811204,0.17548444454492534,0.0,0.0,0.0,0.0,-8.694519063939406,1167.5618817706825,6714.446355615797,12.286415029495997,0.03640637850347714,0.5625310816766015,0.4010625398199214,0.007677290947741004,0.028729087555736135,0.9997358421766444,0.0002641578233556165,0.0,11.016271222407259,0.9997122931742304,1.6182417068090968,1.6182417068090968,0.6185294136348666,1300.8863724832877,0.0005469077785283812
