,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac
719,125.759780859746,-8.240781408479975,2039.3134848027723,2.3171906374358535,311.1791451093497,0.0033516321637200963,0.9670007147243432,0.17373501863113364,0.5206941828207038,0.3055707985481626,0.12501609756602486,0.04871892106510878,1.0645846183878307,1.1835047248531885,17.148377541296934,0.9675486687996132,0.008935259711918647,0.02351607148846815,23.071940263653335,83.7933310357673,51.655911116770476,7.898175769482125,0.0,52.58546040407083,0.7195791530747949,0.9791987968187965,633.2151437955807,186.07057773682087,65.22583097628392,-60.05336199817073,0.006025546435238773,0.00012800119453207657,0.00343856743055787,0.001340013794127021,0.030171445778964526,0.08125964776505414,0.27076325664026524,0.0,0.0,-21.992584570180007,-60.153242900706175,-9.440781408479975,1307.6469721705373,4946.039292835443,2.5137865616880073,0.17373501863113364,0.5206941828207038,0.3055707985481626,0.12501609756602486,0.04871892106510878,0.9675486687996132,0.008935259711918647,0.02351607148846815,1.75883250801001,2.2841064829672586,-0.7927841733270236,-0.7927841733270236,-3.076890656294282,4870.356354920363,0.0
720,125.31421021381834,-8.241138345238904,2032.077344877598,2.31578052816538,308.59479933713095,0.003339883735809324,0.9670239906950362,0.1737323027040494,0.5219921971463409,0.30427550014960963,0.12500395194806777,0.048728350755981635,1.0633500686393933,1.1822307989556338,17.16611741347234,0.9673065374775744,0.008970124381579056,0.02372333814084645,23.09540775565705,84.17596186852322,51.835134113051865,7.921501285144265,0.0,52.76770862369832,0.7195204921735844,0.9792050528686577,632.5597890999708,185.1937534006345,64.93192785091236,-60.1345372131043,0.006002701653273104,0.000127476735500239,0.003455273798105948,0.0013469157652072298,0.030164693901263768,0.08123834368617638,0.2707708385203368,0.0,0.0,-22.02274926408127,-60.23448124439235,-9.441138345238903,1307.6702946722553,4945.2456951741915,2.5122170387551597,0.1737323027040494,0.5219921971463409,0.30427550014960963,0.12500395194806777,0.048728350755981635,0.9673065374775744,0.008970124381579056,0.02372333814084645,1.7514042893217088,2.2905543741243775,-0.7865425653316582,-0.7865425653316582,-3.0770969394560357,4869.602507034482,0.0
721,124.86863956789068,-8.24149528199783,2024.8001630209021,2.314355126693312,306.02062558891623,0.003328068035044956,0.9670479307851063,0.17372678601969901,0.5232943770956668,0.3029788368846342,0.12499014842321406,0.04873663759648495,1.0621174615718154,1.1809585954337778,17.183686457986767,0.9670619034512156,0.009005253356063244,0.023932843192721154,23.119239465628002,84.56216738650676,52.01581844213549,7.9448823135591,0.0,52.95144678523131,0.7194638851434305,0.9792112916398069,631.8986802575583,184.31633889979597,64.63704480341573,-60.215690697938015,0.005979730492201482,0.00012694999979703765,0.0034720824525823622,0.0013538476938490692,0.030157860993981406,0.08121683060503287,0.27077840181645285,0.0,0.0,-22.05290712507525,-60.31569807499738,-9.44149528199783,1307.6925229836006,4944.443505960253,2.51062293888291,0.17372678601969901,0.5232943770956668,0.3029788368846342,0.12499014842321406,0.04873663759648495,0.9670619034512156,0.009005253356063244,0.023932843192721154,1.74399609770182,2.2970367823233575,-0.7802606958460863,-0.7802606958460863,-3.0772974781694438,4868.840150396505,0.0
722,124.42306892196302,-8.241852218756756,2017.4818951269888,2.3129142437302432,303.45667910997065,0.003316184979887863,0.9670725357919194,0.17371843586405591,0.5246007066577448,0.30168085747819917,0.1249746693680334,0.04874376649602251,1.0608867979268497,1.179688114014404,17.20108099160068,0.9668147381472245,0.009040648986805722,0.024144612865969778,23.143441076655122,84.9519933164047,52.197982143027104,7.968318105149498,0.0,53.13669331660317,0.7194093634703967,0.9792175129350671,631.2317428230643,183.43833898868994,64.34118254881763,-60.29682224496431,0.0059566329022097105,0.00012642098880530947,0.003488993739525909,0.0013608093304468922,0.030150946126592196,0.08119510614001318,0.27078594627135233,0.0,0.0,-22.083058071201844,-60.39689318113739,-9.441852218756756,1307.7136437565237,4943.6326191459875,2.5090039368330053,0.17371843586405591,0.5246007066577448,0.30168085747819917,0.1249746693680334,0.04874376649602251,0.9668147381472245,0.009040648986805722,0.024144612865969778,1.736608184259043,2.3035536808744626,-0.773938504930193,-0.773938504930193,-3.0774921858046556,4868.069180070812,0.0
723,123.97749827603536,-8.242209155515683,2010.1225041213784,2.3114576879497837,300.90301494346255,0.003304234500112182,0.9670978063639724,0.1737072195374215,0.5259111690052015,0.300381611457377,0.12495749708712135,0.04874972245030015,1.0596580784785894,1.178419354443701,17.21829730214908,0.9665650127475969,0.009076313632357103,0.02435867362004607,23.168018370385195,85.34548609203398,52.38164354248279,7.991807887143124,0.0,53.32346693998732,0.7193569583341465,0.9792237165552088,630.5589015159422,182.5597586688652,64.04434220144115,-60.377931644197915,0.005933408857339727,0.000125889704395221,0.0035060079902435133,0.001367800415478403,0.030143948360539435,0.08117316788915048,0.27079347162501977,0.0,0.0,-22.113202019562383,-60.47806634902654,-9.442209155515682,1307.733643510297,4942.8129275511155,2.5073597035354993,0.1737072195374215,0.5259111690052015,0.300381611457377,0.12495749708712135,0.04874972245030015,0.9665650127475969,0.009076313632357103,0.02435867362004607,1.7292408010288038,2.3101050354664032,-0.767575939524292,-0.767575939524292,-3.0776809749906953,4867.2894900015945,0.0
724,123.5319276301077,-8.242566092274611,2002.7219601439758,2.3099852659706093,298.35968820291185,0.0032922165371034413,0.967123743721845,0.17369310436902805,0.5272257464827684,0.29908114914820344,0.12493861395064332,0.04875449041838473,1.0584313040339288,1.177152316487519,17.235331647368035,0.9663126981880527,0.009112249659104867,0.024575052152842548,23.19297722651454,85.74269285593404,52.56682126015299,8.015350869260894,0.0,53.5117866769262,0.7193067013483677,0.9792299022989841,629.8800806937163,181.68060338950139,63.74652510973658,-60.45901868337918,0.005910058356061788,0.00012535614893490992,0.0035231255250710684,0.001374820675717602,0.030136866749190052,0.08115101342998221,0.27080097761472344,0.0,0.0,-22.14333888631157,-60.55921736245652,-9.44256609227461,1307.7525086304386,4941.98432285229,2.505689907964405,0.17369310436902805,0.5272257464827684,0.29908114914820344,0.12493861395064332,0.04875449041838473,0.9663126981880527,0.009112249659104867,0.024575052152842548,1.7218942008934113,2.3166908038818095,-0.7611729534931881,-0.7611729534931881,-3.0778637573749976,4866.500973002761,0.0
725,123.08635698418004,-8.242923029033538,1995.2802407422619,2.3084967823567117,295.8267539835179,0.0032801310441734604,0.9671503472653608,0.17367605772938466,0.528544420594674,0.2977795216759414,0.12491800237587557,0.048758055353509085,1.0572064754330093,1.1758869999316248,17.252180255949654,0.9660577651607798,0.009148459440563934,0.024793775398656254,23.21832362488411,86.14366147315523,52.753534213818256,8.03894622361023,0.0,53.70167185410372,0.7192586244128019,0.9792360699631056,629.195202795388,180.8008790164612,63.4477328957889,-60.5400831479522,0.005886581421901299,0.00012482032530260643,0.003540346652260783,0.0013818698246721133,0.03012970033791828,0.0811286403197835,0.2708084639749889,0.0,0.0,-22.17346858664949,-60.640346002776305,-9.442923029033537,1307.770225369199,4941.146695583765,2.503994210939404,0.17367605772938466,0.528544420594674,0.2977795216759414,0.12491800237587557,0.048758055353509085,0.9660577651607798,0.009148459440563934,0.024793775398656254,1.714568637548936,2.3233109358411346,-0.7547295078682525,-0.7547295078682525,-3.078040443709387,4865.703520758531,0.0
726,122.64078633825238,-8.243279965792464,1987.7973310503505,2.306992039614559,293.3042673459759,0.003267977986852142,0.9671776170261985,0.17365604704571547,0.5298671719913606,0.29647678096292396,0.12489564492391084,0.04876040212180462,1.0559835935496877,1.174623404581965,17.2688393270702,0.965800184116455,0.009184945357687328,0.02501487052585777,23.244063647390984,86.54844053708486,52.94180162532926,8.062593104644245,0.0,53.89314210898558,0.7192127602157827,0.9792422193422514,628.5041899435568,179.92059196801898,63.14796734853694,-60.621124821062004,0.0058629781040181565,0.00012428223689756556,0.0035576716701418943,0.0013889475598541077,0.03012244816416994,0.08110604609573611,0.27081593043760205,0.0,0.0,-22.203591034813662,-60.72145204887204,-9.443279965792463,1307.7867798458703,4940.299935136106,2.5022722714882755,0.17365604704571547,0.5298671719913606,0.29647678096292396,0.12489564492391084,0.04876040212180462,0.965800184116455,0.009184945357687328,0.02501487052585777,1.7072643654319481,2.329965372538787,-0.7482455706537383,-0.7482455706537383,-3.0782109431925253,4864.8970238222055,0.0
727,122.19521569232467,-8.24363690255139,1980.2732239738286,2.3054708381915914,290.79228330018645,0.00325575734318879,0.9672055552327605,0.1736330398161114,0.5311939804568243,0.2951729797270643,0.12487152421972321,0.04876151559638818,1.0547626592920096,1.1733615302649327,17.285305032624063,0.9655399252665346,0.009221709797631983,0.025238364935833413,23.27020347986112,86.95707938942911,53.13164302656832,8.086290662039389,0.0,54.086217395632424,0.7191691417253895,0.979248350229067,627.8069649606856,179.03974909340704,62.8472305460282,-60.70214348352238,0.005839248477803215,0.0001237418876513613,0.0035751008642794287,0.0013960535649863363,0.03011510925753514,0.08108322827512039,0.2708233767316104,0.0,0.0,-22.2337061440712,-60.80253527714716,-9.44363690255139,1307.8021580471343,4939.443929755698,2.50052375089141,0.1736330398161114,0.5311939804568243,0.2951729797270643,0.12487152421972321,0.04876151559638818,0.9655399252665346,0.009221709797631983,0.025238364935833413,1.699981639667609,2.3366540466164416,-0.741721117234051,-0.741721117234051,-3.0783751638504926,4864.081371615712,0.0
728,121.749645046397,-8.243993839310317,1972.707920415845,2.303932976478088,288.29085679220714,0.00324346910412093,0.9672341584221963,0.17360700361905834,0.5325248248970932,0.2938681714838484,0.12484562290102716,0.048761380718031176,1.0535436736026966,1.172101376827643,17.30157351854604,0.9652769585861695,0.009258755152605934,0.025464286261224624,23.29674941318522,87.36962813559053,53.32307826388015,8.110037974555206,0.0,54.28091799062451,0.7191278018654875,0.9792544624141668,627.1034462512324,178.15835759573386,62.54552493130874,-60.783138913789784,0.005815392645598488,0.00012319928204178692,0.0035926345053255743,0.0014031875112978,0.03010768263984043,0.08106018435556006,0.27083080258332315,0.0,0.0,-22.26381382671104,-60.883595461502715,-9.443993839310316,1307.8163458276736,4938.578566546175,2.498748292294462,0.17360700361905834,0.5325248248970932,0.2938681714838484,0.12484562290102716,0.048761380718031176,0.9652769585861695,0.009258755152605934,0.025464286261224624,1.692720716087447,2.343376882218905,-0.7351561309597923,-0.7351561309597923,-3.0785330131786974,4863.256452431036,0.0
