,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha
77,482.9757599603242,-7.954623612892722,3197.315975666471,2.490597423432716,3052.1987226558226,0.00525584152421325,1.1213274052691051,0.1847907980678556,0.18989189178456545,0.625317310147579,0.15153406246667392,0.03325673560118166,2.8171320090390104,2.9191700412394064,14.185571499022055,0.9964959110672461,0.0022136976598285856,0.001290391272925327,28.01648361702661,44.347632451626694,35.14403160908981,1.3907035243944927,0.0,41.52589911398949,0.8200303481076492,0.8409907461232312,1028.4050299371588,2136.4611219742064,452.4932972895833,-8.952930605047252,0.008356435232074048,0.0015799823451647522,0.0008030892712195162,0.00017625164350732627,0.03330375984636696,0.11788234860335849,0.22028320053916592,0.0,0.0,-2.5623834268520747,-9.086469004102426,0.0,841.7207353037885,4277.444942929285,2.9367190590774768,0.1847907980678556,0.18989189178456545,0.625317310147579,0.15153406246667392,0.03325673560118166,0.9964959110672461,0.0022136976598285856,0.001290391272925327,3.383920177226363,0.97100372845898,-1.0063488950376769,-1.0063488950376769,-1.9773526234966567
78,482.45300967837153,-7.955042376545745,3195.9095312194786,2.490547673981318,3046.4025122860303,0.005253582076395791,1.1208947282196606,0.1848445311020141,0.19006408754709583,0.62509138135089,0.15155183619540627,0.033292694906607814,2.8131066432403564,2.9152314108650828,14.191218710894868,0.9964774360859934,0.0022231145057529044,0.0012994494082537635,28.01154648152231,44.384786548776276,35.1693501888232,1.3927892209321169,0.0,41.55312713930731,0.8198881259395558,0.8410427481098651,1027.8267388270156,2131.51924112015,451.84571414425824,-9.070808003752088,0.00835312099644193,0.0015787415815477022,0.0008066866657780969,0.0001772117958000231,0.033304427647994524,0.11787898148721772,0.22029155076274548,0.0,0.0,-2.5956878545000692,-9.204347985589644,0.0,841.8144736995748,4277.428738214418,2.936483082255612,0.1848445311020141,0.19006408754709583,0.62509138135089,0.15155183619540627,0.033292694906607814,0.9964774360859934,0.0022231145057529044,0.0012994494082537635,3.381714231003716,0.971859496769001,-1.0061973660577137,-1.0061973660577137,-1.9780568628267146
79,481.93025939641893,-7.955461140198767,3194.5019249575216,2.4904978230944868,3040.610956003096,0.0052513206623463,1.120462580859553,0.18489838797675373,0.1902366500520223,0.6248649619712239,0.15156967024456605,0.033328717732187686,2.8090869029110417,2.91129825087365,14.196879690557639,0.9964589241227613,0.0022325303372723406,0.001308545539966403,28.00661113395501,44.42203245077613,35.194727195278325,1.394880047715504,0.0,41.58042017687032,0.819745763622461,0.8410947579385863,1027.249036614226,2126.587225949419,451.19884132678646,-9.188682016625279,0.008349803154592923,0.001577500607300924,0.0008102857621116111,0.00017817407271687757,0.03330509475856062,0.11787560958887136,0.22029990468903612,0.0,0.0,-2.6289929492586297,-9.322223595178516,0.0,841.9082313191772,4277.412497999097,2.936247878183892,0.18489838797675373,0.1902366500520223,0.6248649619712239,0.15156967024456605,0.033328717732187686,0.9964589241227613,0.0022325303372723406,0.001308545539966403,3.379504650142135,0.9727165260323822,-1.0060450129045924,-1.0060450129045924,-1.9787615389369746
80,481.4075091144663,-7.95587990385179,3193.0931498215705,2.4904478703166895,3034.8240527345138,0.005249057270520037,1.1200309632881391,0.18495236874182394,0.19040958044244935,0.6246380508157268,0.15158756455142677,0.03336480419039718,2.805072780685478,2.907370553624999,14.202554460833651,0.9964403750125588,0.0022419451764495134,0.0013176798109917128,28.001677583070823,44.459370488632615,35.220162818849246,1.3969760219196918,0.0,41.60777843760634,0.8196032610051548,0.8411467756170611,1026.6719228968846,2121.6650544298386,450.55267721348434,-9.306552638815711,0.008346481686645498,0.0015762594194148097,0.000813886575335455,0.0001791384821018606,0.03330576117310486,0.11787223288875565,0.220308262322071,0.0,0.0,-2.6622987104317346,-9.440095828067271,0.0,842.0020081992903,4277.396222120085,2.93601344732488,0.18495236874182394,0.19040958044244935,0.6246380508157268,0.15158756455142677,0.03336480419039718,0.9964403750125588,0.0022419451764495134,0.0013176798109917128,3.377291434897287,0.9735748215098019,-1.0058918307695832,-1.0058918307695832,-1.9794666522793851
81,480.8847588325136,-7.956298667504812,3191.68319872815,2.490397815189944,3029.041801411055,0.005246791889331834,1.11959987562158,0.185006473446406,0.19058287986618336,0.6244106466874106,0.15160551905536804,0.03340095439103797,2.801064269207509,2.9034483114900618,14.208243044565808,0.9964217885895197,0.0022513590454344055,0.0013268523650459333,27.99674583767052,44.49680099485905,35.24565725076895,1.3990771608122008,0.0,41.63520213336594,0.819460617951221,0.8411988011530562,1026.0953972872985,2116.752704615096,449.9072201445242,-9.424419865452506,0.00834315657264731,0.0015750180148712376,0.0008174891206262045,0.00018010503181769741,0.03330642688664017,0.11786885136720235,0.22031662366590415,0.0,0.0,-2.695605137318375,-9.557964679434473,0.0,842.0958043768052,4277.379910413244,2.9357797901813596,0.185006473446406,0.19058287986618336,0.6244106466874106,0.15160551905536804,0.03340095439103797,0.9964217885895197,0.0022513590454344055,0.0013268523650459333,3.3750745855295405,0.9744343884819318,-1.0057378148111706,-1.0057378148111706,-1.9801722032931024
82,480.36200855056103,-7.956717431157835,3190.2720645692452,2.490347657253808,3023.2642009669526,0.005244524507155963,1.1191693179928173,0.1850607021390751,0.19075654947575862,0.6241827483851663,0.15162353369473155,0.033437168444343544,2.797061361130422,2.899531516850818,14.21394546464611,0.9964031646868963,0.0022607719664595226,0.0013360633466442061,27.99181590660087,44.53432430358443,35.271210683113665,1.4011834817534714,0.0,41.662691476927684,0.8193178343221936,0.8412508345544307,1025.5194594119603,2111.8501546004572,449.262468466149,-9.542283691644814,0.008339827792574812,0.0015737763906436325,0.0008210934132050821,0.00018107372976252747,0.03330709189415231,0.11786546500443816,0.22032498872460934,0.0,0.0,-2.7289122292125274,-9.675830144438912,0.0,842.1896198887598,4277.36356271351,2.9355469072963443,0.1850607021390751,0.19075654947575862,0.6241827483851663,0.15162353369473155,0.033437168444343544,0.9964031646868963,0.0022607719664595226,0.0013360633466442061,3.3728541023046925,0.9752952322503428,-1.005582960163675,-1.005582960163675,-1.9808781924140177
83,479.8392582686084,-7.957136194810858,3188.8597402121827,2.4902973960453574,3017.4912503399473,0.005242255112325924,1.1187392905515516,0.18511505486779622,0.19093059042845983,0.6239543547037439,0.15164160840681692,0.03347344646097929,2.7930640491169165,2.895620162100283,14.219661744015866,0.9963845031370543,0.0022701839618403863,0.001345312901105294,27.986887798759987,44.57194075056362,35.29682330880778,1.4032950021974555,0.0,41.6902466820031,0.8191749099775539,0.8413028758291458,1024.9441089114928,2106.957382522739,448.6184205306196,-9.6601441124817,0.008336495326333022,0.001572534543696831,0.0008246994683381969,0.0001820445838701335,0.03330775619060003,0.11786207378058404,0.22033335750228164,0.0,0.0,-2.7622199854031275,-9.793692218219496,0.0,842.2834547723936,4277.3471788548795,2.9353147992530078,0.18511505486779622,0.19093059042845983,0.6239543547037439,0.15164160840681692,0.03347344646097929,0.9963845031370543,0.0022701839618403863,0.001345312901105294,3.370629985493908,0.9761573581380272,-1.0054272619415248,-1.0054272619415248,-1.981584620079552
84,479.3165079866558,-7.95755495846388,3187.446218499478,2.4902470310991727,3011.7229484712398,0.005239983693134196,1.1183097934642208,0.18516953167991462,0.19110500388634744,0.623725464433738,0.15165974312787295,0.03350978855204169,2.7890723258391237,2.891714239642477,14.225391905665528,0.9963658037714668,0.002279595053976131,0.0013546011745570693,27.981961523096945,44.60965067318699,35.322495321628324,1.40541173969211,0.0,41.717867963241886,0.8190318447747281,0.8413549249852579,1024.369345440619,2102.074366560199,447.97507469615914,-9.778001123032045,0.008333159153755008,0.0015712924709870954,0.0008283073013367992,0.00018301760211017514,0.033308419770914616,0.11785867767565449,0.2203417300030364,0.0,0.0,-2.7955284051740423,-9.91155089589515,0.0,842.3773090651091,4277.330758670423,2.9350834666747128,0.18516953167991462,0.19110500388634744,0.623725464433738,0.15165974312787295,0.03350978855204169,0.9963658037714668,0.002279595053976131,0.0013546011745570693,3.3684022353737673,0.9770207714897368,-1.005270715241304,-1.005270715241304,-1.9822914867310408
85,478.7937577047031,-7.957973722116903,3186.0314922487014,2.4901965619473225,3005.959294305565,0.005237710237832021,1.1178808269139786,0.185224132622148,0.19127979101628004,0.6234960763615719,0.15167793779308839,0.03354619482905962,2.785086183978568,2.887813741892414,14.231135972634625,0.996347066420709,0.0022890052653499293,0.0013639283139410317,27.97703708861873,44.64745441049064,35.348226916210066,1.4075337118799722,0.0,41.745555536237426,0.818888638569074,0.8414069820309226,1023.7951686681088,2097.20108493244,447.3324293269176,-9.895854718344431,0.008329819254601547,0.0015700501694620361,0.0008319169275574676,0.00018399279248842195,0.033309082629999834,0.11785527666955685,0.22035010623100973,0.0,0.0,-2.828837487804042,-10.029406172564707,0.0,842.4711828044834,4277.314301992282,2.934852910224969,0.185224132622148,0.19127979101628004,0.6234960763615719,0.15167793779308839,0.03354619482905962,0.996347066420709,0.0022890052653499293,0.0013639283139410317,3.366170852226293,0.9778854776722108,-1.0051133151427423,-1.0051133151427423,-1.982998792814953
86,478.27100742275053,-7.958392485769925,3184.6155542531346,2.490145988119358,3000.2002867925103,0.0052354347346304595,1.1174523908400804,0.1852788577403022,0.19145495298994356,0.6232661892697542,0.15169619233636,0.033582665403942204,2.7811056162262053,2.883918661276108,14.2368939679919,0.9963282909144558,0.0022984146185262874,0.0013732944670178427,27.9721145043364,44.68535230310451,35.37401828799761,1.4096609361698929,0.0,41.7733096175313,0.8187452912138866,0.8414590469743962,1023.2215780381434,2092.337515897256,446.6904827922358,-10.013704893447049,0.008326475608562846,0.0015688076360609443,0.0008355283624000183,0.00018497016304645943,0.03330974476273192,0.11785187074209112,0.2203584861903591,0.0,0.0,-2.862147232566774,-10.147258043306799,0.0,842.5650760283095,4277.297808651631,2.93462312992305,0.1852788577403022,0.19145495298994356,0.6232661892697542,0.15169619233636,0.033582665403942204,0.9963282909144558,0.0022984146185262874,0.0013732944670178427,3.3639358363454557,0.9787514820739047,-1.0049550567095933,-1.0049550567095933,-1.983706538783498
87,477.7482571407979,-7.958811249422948,3183.198397279581,2.490095309142262,2994.445924883091,0.005233157171696841,1.1170244855952878,0.1853337070799971,0.19163049098386728,0.6230358019361357,0.1517145066973011,0.033619200382696,2.7771306152823234,2.880028990230508,14.242665914822208,0.9963094770814637,0.002307823136170751,0.0013826997823656489,27.9671937793745,44.72334469321035,35.3998696333818,1.4117934305654793,0.0,41.80113042461924,0.8186018025950095,0.8415111198240305,1022.648573372324,2087.483637847088,446.04923338323323,-10.131551643347766,0.008323128195252617,0.0015675648677137733,0.0008391416213494037,0.00018594972182780646,0.0333104061639588,0.11784845987294783,0.2203668698852623,0.0,0.0,-2.8954576387307327,-10.265106503179746,0.0,842.6589887745153,4277.2812784787,2.9343941268699436,0.1853337070799971,0.19163049098386728,0.6230358019361357,0.1517145066973011,0.033619200382696,0.9963094770814637,0.002307823136170751,0.0013826997823656489,3.3616971880199302,0.979618790101938,-1.0047959349447266,-1.0047959349447266,-1.9844147250466646
88,477.2255068588453,-7.9592300130759694,3181.7800140704926,2.490044524540475,2988.6962075337597,0.005230877537158205,1.11659711123686,0.18538868068579809,0.1918064061794577,0.6228049131347442,0.15173288080436123,0.03365579988143685,2.7731611738566406,2.8761447212035365,14.248451836330187,0.9962906247495804,0.002317230841013769,0.0013921444094057882,27.962274922872847,44.76143192490664,35.425781149562944,1.4139312127724843,0.0,41.82901817595586,0.8184581725435673,0.8415632005882847,1022.0761542203836,2082.6394290762673,445.40867952574115,-10.249394963033525,0.008319776994213856,0.0015663218613421086,0.0008427567198796606,0.00018693147696560925,0.03331106682850073,0.11784504404170894,0.22037525731991942,0.0,0.0,-2.9287687055592335,-10.382951547221456,0.0,842.7529210812328,4277.264711302756,2.9341659013868866,0.18538868068579809,0.1918064061794577,0.6228049131347442,0.15173288080436123,0.03365579988143685,0.9962906247495804,0.002317230841013769,0.0013921444094057882,3.359454907553344,0.9804874071897227,-1.0046359448802062,-1.0046359448802062,-1.985123352069929
89,476.7027565768926,-7.959648776728993,3180.360397342452,2.489993633835845,2982.951133703773,0.005228595819098839,1.1161702679630434,0.1854437786017924,0.19198269976301682,0.6225735216351908,0.15175131459273652,0.03369246400905587,2.7691972846682096,2.8722658466540634,14.25425175570363,0.9962717337457269,0.0023266377558867303,0.0014016284983864743,27.95735794402708,44.79961434375842,35.451753034642635,1.4160743007494951,0.0,41.85697309096034,0.8183144009300821,0.8416152892757133,1021.5043202598541,2077.804868027954,444.7688195497976,-10.367234847470774,0.008316421984914607,0.0015650786138585529,0.0008463736735551637,0.00018791543658782032,0.03331172675114938,0.11784162322784608,0.22038364849855088,0.0,0.0,-2.962080432310383,-10.500793170449302,0.0,842.8468729867848,4277.2481069520945,2.9339384541615003,0.1854437786017924,0.19198269976301682,0.6225735216351908,0.15175131459273652,0.03369246400905587,0.9962717337457269,0.0023266377558867303,0.0014016284983864743,3.35720899525056,0.981357338790449,-1.0044750815014245,-1.0044750815014245,-1.9858324202918736
90,476.18000629494,-7.960067540382016,3178.939539786968,2.4899426365476347,2977.2107023571184,0.005226312005561557,1.1157439557797357,0.18549900087115112,0.19215937292577145,0.6223416262030774,0.15176980799327047,0.033729192877880655,2.765238940445447,2.8683923590518505,14.260065696192523,0.9962528038959007,0.0023360439036998523,0.0014111522003994877,27.9524428520694,44.83789229707554,35.4777854875618,1.4182227122862539,0.0,41.8849953900214,0.8181704876065118,0.8416673858949753,1020.9330709909555,2072.979933141227,444.1296518312648,-10.485071291605022,0.008313063146750174,0.0015638351221670594,0.0008499924979680125,0.0001889016088758964,0.03331238592666817,0.11783819741072046,0.22039204342539917,0.0,0.0,-2.995392818237051,-10.618631367860022,0.0,842.9408445296665,4277.231465254058,2.933711785371837,0.18549900087115112,0.19215937292577145,0.6223416262030774,0.15176980799327047,0.033729192877880655,0.9962528038959007,0.0023360439036998523,0.0014111522003994877,3.3549594514277743,0.9822285903802518,-1.0043133397835695,-1.0043133397835695,-1.9865419301638214
91,475.6572560129874,-7.9604863040350375,3177.5174340689246,2.4898915321924755,2971.4749124599343,0.005224026084545194,1.1153181750008008,0.18555434753669933,0.19233642686389463,0.6221092255994061,0.15178836094114914,0.03376598659555019,2.7612861339261316,2.8645242508775928,14.265893681066153,0.9962338350251577,0.0023454493074631095,0.0014207156673792507,27.947529656318203,44.876266133775424,35.50387870820619,1.420376465638901,0.0,41.913085294502764,0.8180264324506227,0.8417194904548349,1020.3624061944423,2068.1646029701756,443.4911746845643,-10.602904290360986,0.008309700459038933,0.0015625913831621675,0.00085361320878907,0.00018989000202019124,0.03331304434979171,0.11783476656958106,0.22040044210472878,0.0,0.0,-3.0287058625868424,-10.736466134429604,0.0,843.0348357485703,4277.214786034975,2.9334858960014674,0.18555434753669933,0.19233642686389463,0.6221092255994061,0.15178836094114914,0.03376598659555019,0.9962338350251577,0.0023454493074631095,0.0014207156673792507,3.352706276398962,0.9831011674552809,-1.00415071465252,-1.00415071465252,-1.9872518821078007
92,475.1345057310347,-7.960905067688061,3176.0940728279957,2.4898403202843795,2965.743762983441,0.0052217380440068815,1.1148929257240017,0.18560981864027692,0.1925138627785334,0.6218763185811897,0.15180697336300847,0.033802845277268456,2.7573388578573645,2.8606615146228522,14.271735733694568,0.996214826957619,0.0023548539902586633,0.001430319052122363,27.94261836612107,44.914736204670014,35.53003289730629,1.422535578865354,0.0,41.94124302674944,0.8178822352993059,0.8417716029641525,1019.7923254519951,2063.3588560077533,442.8533865240087,-10.72073383864207,0.008306333901026012,0.001561347393729833,0.0008572358216935943,0.0001908806242882491,0.033313702015225724,0.11783133068356536,0.22040884454082482,0.0,0.0,-3.062019564602068,-10.854297465113168,0.0,843.1288466823535,4277.198069120213,2.9332607864619415,0.18560981864027692,0.1925138627785334,0.6218763185811897,0.15180697336300847,0.033802845277268456,0.996214826957619,0.0023548539902586633,0.001430319052122363,3.350449470490695,0.9839750755375294,-1.003987201050928,-1.003987201050928,-1.9879622765884575
