,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
0,460.4342962070351,-8.934610002050617,2650.0,4.5,3300.0,0.0037526790562087166,1.0605749961583792,0.0,0.46245538275707165,0.5375446172429283,0.0,0.0,2.521242222649891,2.67705372855639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753682328743781,2258.285719233692,0.0,0.0,0.15155459778005936,0.0,0.0,0.0,0.0,0.03482861354373926,0.11686819995357198,0.229593573792218,10.898505868900829,0.0,0.0,0.0,-10.134610002050616,684.8608499350921,3497.2098532752357,6.135466428572461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,459.97440201663767,-8.930421286651708,2628.184747553004,4.498215609027676,2959.6579239154794,0.0036873461408069904,1.060220353202903,0.0551603361921065,0.4625098780037917,0.48241787687652193,0.024543627458469892,0.03061670873363661,2.51793748283207,2.673743709479599,5.49716061141497,0.9973591864031783,0.0005274447678022823,0.002113368829019305,4.1431608400508315,20.744002307226303,14.698921854466894,5.306346583398346,0.0,24.862810868361805,0.44495065028233294,0.4802798263636181,2255.5414537162146,301.8507015553025,354.5986754675917,0.15127308348756166,0.003926183408609668,0.00424859969301736,4.0234259817109614e-05,5.0189835060782834e-05,0.03480620095176615,0.11650595978377946,0.2300291052785794,10.899654832567045,0.0,8.831380224281937e-05,0.00029633895952281824,-10.134998202648735,685.5688274466241,3497.155134568796,6.098529816459877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,459.5145078262403,-8.934815350696624,2628.118330154646,4.4981888444351315,2954.8498547682807,0.003687273845024561,1.0598661566528476,0.05418700644589056,0.4628579676206894,0.4823765113181939,0.023914398519597712,0.03027260792629285,2.5146370744659694,2.670437940973484,5.408148013773648,0.9973196822498902,0.0005348705876998924,0.0021454471624099583,4.106341961426714,20.577503232255474,14.695394567441266,5.313290757334708,0.0,24.992156016435878,0.441330866717612,0.4767604069938677,2254.228811207832,293.45477424481294,349.80368318500894,0.15154908090509767,0.003897160058530274,0.004277092671689417,3.9813498794768645e-05,5.039886067802466e-05,0.034757651946895084,0.11654874386771524,0.2297170040946732,10.899671283315897,0.0,8.963990184756417e-05,0.000300777780853356,-10.135386403246851,685.4721561057906,3497.1540648135465,6.125892431025969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,459.0546136358428,-8.935211733221362,2627.6817508076056,4.498151686453311,2948.360383701733,0.0036866913969749436,1.0595124066378896,0.0542322598807766,0.46325209038382553,0.4819965699544486,0.023921540169089716,0.030310719711686886,2.5113409921562417,2.6671364175645027,5.413990462759849,0.9972648427917786,0.0005450743639564164,0.0021900828442649343,4.105310731571309,20.600253803797617,14.707955568300179,5.320725598687001,0.0,25.006776109995144,0.44109429003472245,0.4768467887563798,2253.1379929540517,292.8860748548001,349.4349100755332,0.15154458224176096,0.003897004361064131,0.004275441072043532,4.0595083093244565e-05,5.143758205426611e-05,0.03475697224415889,0.11654142020770533,0.22972466316994652,10.899694084153412,0.0,9.147841036028378e-05,0.0003069426350867477,-10.13577460384497,685.5498023069127,3497.1525675032085,6.12572296968673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,458.5947194454454,-8.935663870745369,2627.2145928984182,4.498112558452262,2941.55974833134,0.0036860675462016684,1.0591591034314483,0.05426928126883522,0.4636463758589587,0.481564099482212,0.023922470079890696,0.030346811188944525,2.5080492305143443,2.663839133786508,5.419482124388798,0.9972071024073276,0.0005559258990282627,0.0022369716936441048,4.105319088903014,20.624575722395402,14.720321129499752,5.328161871709506,0.0,25.02302277841145,0.4408105197005522,0.4768837567466241,2252.04530149972,292.2422914546238,349.0423864257382,0.1515440875087715,0.0038963879949316356,0.0042741314237070005,4.141859866678035e-05,5.254149714698675e-05,0.034755532162015074,0.11653443289549302,0.22972794096954058,10.899718045882764,0.0,9.341439069014524e-05,0.0003134340491130127,-10.136162804443087,685.6255373127711,3497.150975555951,6.125940195618463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,458.13482525504793,-8.936121569501918,2626.747028522465,4.498073367494129,2934.772862538012,0.003685443071090772,1.0588062471785131,0.05430569367317181,0.464041405986461,0.48113224311092506,0.023922852431999257,0.030382841241172555,2.504761784158541,2.660546084180753,5.424916033640703,0.9971492758203593,0.0005667659095738305,0.002283958270066924,4.105310343166528,20.648926236572784,14.732690867027506,5.3356146800246265,0.0,25.03946367851869,0.440521993439109,0.47691576339836367,2250.953560248686,291.59297260851366,348.6487551469953,0.15154399046506845,0.0038957300998661007,0.00427286150236205,4.224089312025163e-05,5.364737976819466e-05,0.03475402242939063,0.11652750196810757,0.22973077887603152,10.8997419968762,0.0,9.53534461346421e-05,0.00031993565367840967,-10.136551005041206,685.7010512020008,3497.1493653669722,6.126197796602055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,457.67493106465054,-8.936579036347467,2626.278365612831,4.49803406522609,2927.9917160245573,0.0036848170387695036,1.0584538380353843,0.05434218387503416,0.4644372209589628,0.480699611119839,0.023923256539593814,0.030418927335440344,2.501478647713878,2.6572572632958535,5.43036414672668,0.9970912917294579,0.0005776096685919419,0.002331098601950184,4.105300878009515,20.67334268493011,14.745088399629145,5.343084299542715,0.0,25.055931824077106,0.44023362393031495,0.4769480456024834,2249.8629531583,290.9450850572107,348.25536882867243,0.15154388479080227,0.0038950721676415437,0.004271587080791411,4.3064099781018795e-05,5.47569148805861e-05,0.034752510906487774,0.11652054915360596,0.2297336412225827,10.89976596637073,0.0,9.729796495923962e-05,0.0003264554722582782,-10.136939205639322,685.7766044794113,3497.147734849912,6.126455419858523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,457.2150368742531,-8.93703637892967,2625.808554797703,4.4979946483215345,2921.215858494696,0.003684189382186061,1.0581018761696617,0.054378736731541616,0.4648338213356147,0.4802661289331338,0.023923670762721477,0.03045506596882014,2.4981998158122147,2.6539726656878053,5.435825673497143,0.9970331452837314,0.0005884581629882923,0.0023783965532803097,4.105292219664584,20.697827559603404,14.75751337431415,5.350570749471495,0.0,25.07243039145897,0.43994532055476915,0.4769805077009802,2248.7734714434227,290.2984838452589,347.86218584731466,0.15154377820974485,0.0038944133236414047,0.004270308841656843,4.3888280974999185e-05,5.587020928387265e-05,0.03475099614557327,0.11651357518601192,0.22973651952773555,10.899789955983652,0.0,9.924811146885926e-05,0.00033299405425721073,-10.137327406237441,685.8521932812506,3497.1460837357067,6.126713803857194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,456.75514268385564,-8.937493604898018,2625.3375906446704,4.497955116183076,2914.4453028538396,0.0036835600937172486,1.057750361760234,0.05441535132750909,0.46523120932812334,0.4798317967643412,0.023924094306154768,0.03049125702135432,2.494925283092159,2.65069228591996,5.441300547455203,0.9969748356600755,0.0005993114276536286,0.0024258529122708405,4.105284336509492,20.722381064351474,14.76996584122965,5.358074080209257,0.0,25.08895969355234,0.43965707695541795,0.477013143021597,2247.6851143273702,289.6531565916077,347.46920350991553,0.15154367130339322,0.0038937535012620933,0.00426902682927023,4.4713441452058845e-05,5.6987278940514e-05,0.034749478027651985,0.1165065800584497,0.22973941320003882,10.899813965658609,0.0,0.00010120391485612553,0.0003395514963534522,-10.137715606835558,685.9278173733071,3497.144411865598,6.126973003597107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,456.29524849345825,-8.937950713349931,2624.865466432491,4.497915468123304,2907.680047858466,0.003682929163999365,1.0573992949972695,0.05445202775170209,0.4656293872073296,0.47939661238267134,0.023924527210706457,0.03052750054099563,2.491655044199113,2.6474161185630325,5.446788810531559,0.9969163619031918,0.0006101695252860183,0.0024734685715222388,4.105277228229961,20.747003470871956,14.782445885592178,5.3655943425954895,0.0,25.105519796475317,0.4393688940254133,0.4770459526302736,2246.597881300381,289.0091011069889,347.0764210526785,0.1515435640546966,0.003893092694672169,0.00426774102209441,4.5539589600092984e-05,5.810814290747719e-05,0.03474795653307211,0.11649956364534375,0.22974232233416084,10.89983799538973,0.0,0.0001031654087578223,0.0003461279101375771,-10.138103807433676,686.003476910043,3497.1427190756867,6.127233014484514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
